t	theta	dx	dy
17.551	0.461	0.008333333333333333	0.008726646250000001
17.584	0.453	0.008333333333333333	0.008726646250000001
17.618	0.423	0.008333333333333333	0.008726646250000001
17.651	0.376	0.008333333333333333	0.008726646250000001
17.684	0.311	0.008333333333333333	0.008726646250000001
17.718	0.231	0.008333333333333333	0.008726646250000001
17.751	0.142	0.008333333333333333	0.008726646250000001
17.784	0.04775	0.008333333333333333	0.008726646250000001
17.818	-0.05435	0.008333333333333333	0.008726646250000001
17.851	-0.153	0.008333333333333333	0.008726646250000001
17.885	-0.237	0.008333333333333333	0.008726646250000001
17.918	-0.311	0.008333333333333333	0.008726646250000001
17.951	-0.376	0.008333333333333333	0.008726646250000001
17.985	-0.416	0.008333333333333333	0.008726646250000001
18.018	-0.441	0.008333333333333333	0.008726646250000001
18.051	-0.443	0.008333333333333333	0.008726646250000001
18.085	-0.425	0.008333333333333333	0.008726646250000001
18.118	-0.388	0.008333333333333333	0.008726646250000001
18.151	-0.335	0.008333333333333333	0.008726646250000001
18.185	-0.263	0.008333333333333333	0.008726646250000001
18.218	-0.182	0.008333333333333333	0.008726646250000001
18.252	-0.09021	0.008333333333333333	0.008726646250000001
18.285	0.001806	0.008333333333333333	0.008726646250000001
18.318	0.09661	0.008333333333333333	0.008726646250000001
18.352	0.185	0.008333333333333333	0.008726646250000001
18.385	0.266	0.008333333333333333	0.008726646250000001
18.418	0.334	0.008333333333333333	0.008726646250000001
18.452	0.398	0.008333333333333333	0.008726646250000001
18.485	0.431	0.008333333333333333	0.008726646250000001
18.518	0.446	0.008333333333333333	0.008726646250000001
18.552	0.438	0.008333333333333333	0.008726646250000001
18.585	0.412	0.008333333333333333	0.008726646250000001
18.619	0.367	0.008333333333333333	0.008726646250000001
18.652	0.302	0.008333333333333333	0.008726646250000001
18.685	0.225	0.008333333333333333	0.008726646250000001
18.719	0.137	0.008333333333333333	0.008726646250000001
18.752	0.04297	0.008333333333333333	0.008726646250000001
18.785	-0.04977	0.008333333333333333	0.008726646250000001
18.819	-0.146	0.008333333333333333	0.008726646250000001
18.852	-0.237	0.008333333333333333	0.008726646250000001
18.886	-0.313	0.008333333333333333	0.008726646250000001
18.919	-0.372	0.008333333333333333	0.008726646250000001
18.952	-0.415	0.008333333333333333	0.008726646250000001
18.986	-0.441	0.008333333333333333	0.008726646250000001
19.019	-0.446	0.008333333333333333	0.008726646250000001
19.052	-0.431	0.008333333333333333	0.008726646250000001
19.086	-0.397	0.008333333333333333	0.008726646250000001
19.119	-0.345	0.008333333333333333	0.008726646250000001
19.152	-0.278	0.008333333333333333	0.008726646250000001
19.186	-0.202	0.008333333333333333	0.008726646250000001
19.219	-0.108	0.008333333333333333	0.008726646250000001
19.253	-0.02105	0.008333333333333333	0.008726646250000001
19.286	0.08381	0.008333333333333333	0.008726646250000001
19.319	0.173	0.008333333333333333	0.008726646250000001
19.353	0.256	0.008333333333333333	0.008726646250000001
19.386	0.324	0.008333333333333333	0.008726646250000001
19.419	0.377	0.008333333333333333	0.008726646250000001
19.453	0.41	0.008333333333333333	0.008726646250000001
19.486	0.426	0.008333333333333333	0.008726646250000001
19.52	0.423	0.008333333333333333	0.008726646250000001
19.553	0.398	0.008333333333333333	0.008726646250000001
19.586	0.354	0.008333333333333333	0.008726646250000001
19.62	0.292	0.008333333333333333	0.008726646250000001
19.653	0.216	0.008333333333333333	0.008726646250000001
19.686	0.128	0.008333333333333333	0.008726646250000001
19.72	0.03521	0.008333333333333333	0.008726646250000001
19.753	-0.05748	0.008333333333333333	0.008726646250000001
19.786	-0.148	0.008333333333333333	0.008726646250000001
19.82	-0.238	0.008333333333333333	0.008726646250000001
19.853	-0.315	0.008333333333333333	0.008726646250000001
19.887	-0.376	0.008333333333333333	0.008726646250000001
19.92	-0.423	0.008333333333333333	0.008726646250000001
19.953	-0.448	0.008333333333333333	0.008726646250000001
19.987	-0.455	0.008333333333333333	0.008726646250000001
20.02	-0.443	0.008333333333333333	0.008726646250000001
20.053	-0.411	0.008333333333333333	0.008726646250000001
20.087	-0.36	0.008333333333333333	0.008726646250000001
20.12	-0.295	0.008333333333333333	0.008726646250000001
20.153	-0.216	0.008333333333333333	0.008726646250000001
20.187	-0.128	0.008333333333333333	0.008726646250000001
20.22	-0.03392	0.008333333333333333	0.008726646250000001
20.254	0.06559	0.008333333333333333	0.008726646250000001
20.287	0.16	0.008333333333333333	0.008726646250000001
20.32	0.245	0.008333333333333333	0.008726646250000001
20.354	0.32	0.008333333333333333	0.008726646250000001
20.387	0.376	0.008333333333333333	0.008726646250000001
20.42	0.421	0.008333333333333333	0.008726646250000001
20.454	0.438	0.008333333333333333	0.008726646250000001
20.487	0.439	0.008333333333333333	0.008726646250000001
20.52	0.416	0.008333333333333333	0.008726646250000001
20.554	0.374	0.008333333333333333	0.008726646250000001
20.587	0.317	0.008333333333333333	0.008726646250000001
20.621	0.243	0.008333333333333333	0.008726646250000001
20.654	0.159	0.008333333333333333	0.008726646250000001
20.687	0.06362	0.008333333333333333	0.008726646250000001
20.721	-0.03148	0.008333333333333333	0.008726646250000001
20.754	-0.123	0.008333333333333333	0.008726646250000001
20.787	-0.211	0.008333333333333333	0.008726646250000001
20.821	-0.289	0.008333333333333333	0.008726646250000001
20.854	-0.353	0.008333333333333333	0.008726646250000001
20.888	-0.402	0.008333333333333333	0.008726646250000001
20.921	-0.43	0.008333333333333333	0.008726646250000001
20.954	-0.441	0.008333333333333333	0.008726646250000001
20.988	-0.429	0.008333333333333333	0.008726646250000001
21.021	-0.399	0.008333333333333333	0.008726646250000001
21.054	-0.352	0.008333333333333333	0.008726646250000001
21.088	-0.286	0.008333333333333333	0.008726646250000001
21.121	-0.208	0.008333333333333333	0.008726646250000001
21.154	-0.119	0.008333333333333333	0.008726646250000001
21.188	-0.02908	0.008333333333333333	0.008726646250000001
21.221	0.06683	0.008333333333333333	0.008726646250000001
21.255	0.158	0.008333333333333333	0.008726646250000001
21.288	0.242	0.008333333333333333	0.008726646250000001
21.321	0.318	0.008333333333333333	0.008726646250000001
21.355	0.375	0.008333333333333333	0.008726646250000001
21.388	0.414	0.008333333333333333	0.008726646250000001
21.421	0.436	0.008333333333333333	0.008726646250000001
21.455	0.439	0.008333333333333333	0.008726646250000001
21.488	0.419	0.008333333333333333	0.008726646250000001
21.521	0.385	0.008333333333333333	0.008726646250000001
21.555	0.329	0.008333333333333333	0.008726646250000001
21.588	0.255	0.008333333333333333	0.008726646250000001
21.622	0.172	0.008333333333333333	0.008726646250000001
21.655	0.08006	0.008333333333333333	0.008726646250000001
21.688	-0.01362	0.008333333333333333	0.008726646250000001
21.722	-0.117	0.008333333333333333	0.008726646250000001
21.755	-0.196	0.008333333333333333	0.008726646250000001
21.788	-0.276	0.008333333333333333	0.008726646250000001
21.822	-0.341	0.008333333333333333	0.008726646250000001
21.855	-0.389	0.008333333333333333	0.008726646250000001
21.889	-0.422	0.008333333333333333	0.008726646250000001
21.922	-0.434	0.008333333333333333	0.008726646250000001
21.955	-0.427	0.008333333333333333	0.008726646250000001
21.989	-0.4	0.008333333333333333	0.008726646250000001
22.022	-0.357	0.008333333333333333	0.008726646250000001
22.055	-0.295	0.008333333333333333	0.008726646250000001
22.089	-0.22	0.008333333333333333	0.008726646250000001
22.122	-0.135	0.008333333333333333	0.008726646250000001
22.155	-0.04768	0.008333333333333333	0.008726646250000001
22.189	0.05531	0.008333333333333333	0.008726646250000001
22.222	0.147	0.008333333333333333	0.008726646250000001
22.256	0.235	0.008333333333333333	0.008726646250000001
22.289	0.312	0.008333333333333333	0.008726646250000001
22.322	0.373	0.008333333333333333	0.008726646250000001
22.356	0.416	0.008333333333333333	0.008726646250000001
22.389	0.44	0.008333333333333333	0.008726646250000001
22.422	0.442	0.008333333333333333	0.008726646250000001
22.456	0.426	0.008333333333333333	0.008726646250000001
22.489	0.391	0.008333333333333333	0.008726646250000001
22.523	0.336	0.008333333333333333	0.008726646250000001
22.556	0.263	0.008333333333333333	0.008726646250000001
22.589	0.181	0.008333333333333333	0.008726646250000001
22.623	0.08928	0.008333333333333333	0.008726646250000001
22.656	0.04508	0.008333333333333333	0.008726646250000001
22.689	-0.04969	0.008333333333333333	0.008726646250000001
22.723	-0.149	0.008333333333333333	0.008726646250000001
22.756	-0.236	0.008333333333333333	0.008726646250000001
22.789	-0.309	0.008333333333333333	0.008726646250000001
22.823	-0.365	0.008333333333333333	0.008726646250000001
22.856	-0.408	0.008333333333333333	0.008726646250000001
22.89	-0.432	0.008333333333333333	0.008726646250000001
22.923	-0.437	0.008333333333333333	0.008726646250000001
22.956	-0.421	0.008333333333333333	0.008726646250000001
22.99	-0.388	0.008333333333333333	0.008726646250000001
23.023	-0.339	0.008333333333333333	0.008726646250000001
23.056	-0.274	0.008333333333333333	0.008726646250000001
23.09	-0.196	0.008333333333333333	0.008726646250000001
23.123	-0.107	0.008333333333333333	0.008726646250000001
23.156	-0.005133	0.008333333333333333	0.008726646250000001
23.19	0.08697	0.008333333333333333	0.008726646250000001
23.223	0.178	0.008333333333333333	0.008726646250000001
23.257	0.261	0.008333333333333333	0.008726646250000001
23.29	0.334	0.008333333333333333	0.008726646250000001
23.323	0.391	0.008333333333333333	0.008726646250000001
23.357	0.407	0.008333333333333333	0.008726646250000001
23.39	0.424	0.008333333333333333	0.008726646250000001
23.423	0.417	0.008333333333333333	0.008726646250000001
23.457	0.39	0.008333333333333333	0.008726646250000001
23.49	0.36	0.008333333333333333	0.008726646250000001
23.523	0.297	0.008333333333333333	0.008726646250000001
23.557	0.222	0.008333333333333333	0.008726646250000001
23.59	0.138	0.008333333333333333	0.008726646250000001
23.624	0.04597	0.008333333333333333	0.008726646250000001
23.657	-0.04764	0.008333333333333333	0.008726646250000001
23.69	-0.139	0.008333333333333333	0.008726646250000001
23.724	-0.228	0.008333333333333333	0.008726646250000001
23.757	-0.3	0.008333333333333333	0.008726646250000001
23.79	-0.362	0.008333333333333333	0.008726646250000001
23.824	-0.406	0.008333333333333333	0.008726646250000001
23.857	-0.434	0.008333333333333333	0.008726646250000001
23.891	-0.442	0.008333333333333333	0.008726646250000001
23.924	-0.429	0.008333333333333333	0.008726646250000001
23.957	-0.399	0.008333333333333333	0.008726646250000001
23.991	-0.35	0.008333333333333333	0.008726646250000001
24.024	-0.284	0.008333333333333333	0.008726646250000001
24.057	-0.203	0.008333333333333333	0.008726646250000001
24.091	-0.114	0.008333333333333333	0.008726646250000001
24.124	-0.03286	0.008333333333333333	0.008726646250000001
24.157	0.05649	0.008333333333333333	0.008726646250000001
24.191	0.144	0.008333333333333333	0.008726646250000001
24.224	0.225	0.008333333333333333	0.008726646250000001
24.258	0.295	0.008333333333333333	0.008726646250000001
24.291	0.349	0.008333333333333333	0.008726646250000001
24.324	0.387	0.008333333333333333	0.008726646250000001
24.358	0.406	0.008333333333333333	0.008726646250000001
24.391	0.404	0.008333333333333333	0.008726646250000001
24.424	0.383	0.008333333333333333	0.008726646250000001
24.458	0.342	0.008333333333333333	0.008726646250000001
24.491	0.284	0.008333333333333333	0.008726646250000001
24.524	0.213	0.008333333333333333	0.008726646250000001
24.558	0.132	0.008333333333333333	0.008726646250000001
24.591	0.04152	0.008333333333333333	0.008726646250000001
24.625	-0.04812	0.008333333333333333	0.008726646250000001
24.658	-0.138	0.008333333333333333	0.008726646250000001
24.691	-0.223	0.008333333333333333	0.008726646250000001
24.725	-0.298	0.008333333333333333	0.008726646250000001
24.758	-0.359	0.008333333333333333	0.008726646250000001
24.791	-0.406	0.008333333333333333	0.008726646250000001
24.825	-0.434	0.008333333333333333	0.008726646250000001
24.858	-0.443	0.008333333333333333	0.008726646250000001
24.892	-0.432	0.008333333333333333	0.008726646250000001
24.925	-0.403	0.008333333333333333	0.008726646250000001
24.958	-0.358	0.008333333333333333	0.008726646250000001
24.992	-0.292	0.008333333333333333	0.008726646250000001
25.025	-0.22	0.008333333333333333	0.008726646250000001
25.058	-0.133	0.008333333333333333	0.008726646250000001
25.092	-0.04607	0.008333333333333333	0.008726646250000001
25.125	0.04615	0.008333333333333333	0.008726646250000001
25.158	0.133	0.008333333333333333	0.008726646250000001
25.192	0.214	0.008333333333333333	0.008726646250000001
25.225	0.284	0.008333333333333333	0.008726646250000001
25.259	0.34	0.008333333333333333	0.008726646250000001
25.292	0.379	0.008333333333333333	0.008726646250000001
25.325	0.4	0.008333333333333333	0.008726646250000001
25.359	0.401	0.008333333333333333	0.008726646250000001
25.392	0.381	0.008333333333333333	0.008726646250000001
25.425	0.343	0.008333333333333333	0.008726646250000001
25.459	0.287	0.008333333333333333	0.008726646250000001
25.492	0.217	0.008333333333333333	0.008726646250000001
25.526	0.137	0.008333333333333333	0.008726646250000001
25.559	0.0482	0.008333333333333333	0.008726646250000001
25.592	-0.04498	0.008333333333333333	0.008726646250000001
25.626	-0.132	0.008333333333333333	0.008726646250000001
25.659	-0.22	0.008333333333333333	0.008726646250000001
25.692	-0.297	0.008333333333333333	0.008726646250000001
25.726	-0.354	0.008333333333333333	0.008726646250000001
25.759	-0.402	0.008333333333333333	0.008726646250000001
25.792	-0.43	0.008333333333333333	0.008726646250000001
25.826	-0.441	0.008333333333333333	0.008726646250000001
25.859	-0.433	0.008333333333333333	0.008726646250000001
25.893	-0.406	0.008333333333333333	0.008726646250000001
25.926	-0.361	0.008333333333333333	0.008726646250000001
25.959	-0.3	0.008333333333333333	0.008726646250000001
25.993	-0.225	0.008333333333333333	0.008726646250000001
26.026	-0.146	0.008333333333333333	0.008726646250000001
26.059	-0.05537	0.008333333333333333	0.008726646250000001
26.093	0.03525	0.008333333333333333	0.008726646250000001
26.126	0.124	0.008333333333333333	0.008726646250000001
26.159	0.205	0.008333333333333333	0.008726646250000001
26.193	0.277	0.008333333333333333	0.008726646250000001
26.226	0.333	0.008333333333333333	0.008726646250000001
26.26	0.375	0.008333333333333333	0.008726646250000001
26.293	0.397	0.008333333333333333	0.008726646250000001
26.326	0.399	0.008333333333333333	0.008726646250000001
26.36	0.381	0.008333333333333333	0.008726646250000001
26.393	0.344	0.008333333333333333	0.008726646250000001
26.426	0.29	0.008333333333333333	0.008726646250000001
26.46	0.222	0.008333333333333333	0.008726646250000001
26.493	0.143	0.008333333333333333	0.008726646250000001
26.526	0.05856	0.008333333333333333	0.008726646250000001
26.56	-0.03361	0.008333333333333333	0.008726646250000001
26.593	-0.122	0.008333333333333333	0.008726646250000001
26.627	-0.206	0.008333333333333333	0.008726646250000001
26.66	-0.28	0.008333333333333333	0.008726646250000001
26.693	-0.344	0.008333333333333333	0.008726646250000001
26.727	-0.393	0.008333333333333333	0.008726646250000001
26.76	-0.423	0.008333333333333333	0.008726646250000001
26.793	-0.437	0.008333333333333333	0.008726646250000001
26.827	-0.431	0.008333333333333333	0.008726646250000001
26.86	-0.407	0.008333333333333333	0.008726646250000001
26.894	-0.364	0.008333333333333333	0.008726646250000001
26.927	-0.304	0.008333333333333333	0.008726646250000001
26.96	-0.231	0.008333333333333333	0.008726646250000001
26.994	-0.145	0.008333333333333333	0.008726646250000001
27.027	-0.05974	0.008333333333333333	0.008726646250000001
27.06	0.02751	0.008333333333333333	0.008726646250000001
27.094	0.116	0.008333333333333333	0.008726646250000001
27.127	0.198	0.008333333333333333	0.008726646250000001
27.16	0.269	0.008333333333333333	0.008726646250000001
27.194	0.327	0.008333333333333333	0.008726646250000001
27.227	0.369	0.008333333333333333	0.008726646250000001
